 capri_step pdb run acc_top1 acc_top5 acc_top10 acc_top20 acc_top48 med_top1 med_top5 med_top10 med_top20 med_top48 high_top1 high_top5 high_top10 high_top20 high_top48
2123 3 7mzk run-af2ab-CDR-EpiVag-AA-mpi-50-50 0 1 1 4 12 0 0 0 0 0 0 0 0 0 0
2124 3 7mzk run-abens-CDR-EpiVag-mpi-50-50 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0
2125 3 7mzk run-ab-CDR-EpiVag-AA-mpi-50-50 0 0 1 3 7 0 0 0 0 0 0 0 0 0 0
2126 3 7mzk run-abens-Para-Epi-mpi-50-50 0 0 0 3 20 0 0 0 0 2 0 0 0 0 0
2127 3 7mzk run-abl-CDR-EpiVag-mpi-50-50 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
2128 3 7mzk run-ensnoaf2-CDR-EpiVag-mpi-50-50 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0
2129 3 7mzk run-ig-Para-Epi-mpi-50-50 0 1 2 5 11 0 0 0 0 0 0 0 0 0 0
2130 3 7mzk run-af2ens-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0
2131 3 7mzk run-ab-Para-Epi-mpi-50-50 0 1 5 11 34 0 0 0 3 13 0 0 0 0 0
2132 3 7mzk run-af2abl-CDR-EpiVag-mpi-50-50 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
2133 3 7mzk run-af2abens-Para-Epi-mpi-50-50 0 0 2 9 26 0 0 0 0 0 0 0 0 0 0
2134 3 7mzk run-ig-CDR-EpiVag-mpi-50-50 0 0 1 3 6 0 0 0 0 0 0 0 0 0 0
2135 3 7mzk run-af2ens-CDR-EpiVag-mpi-50-50 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
2136 3 7mzk run-af2-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
2137 3 7mzk run-ab-CDR-EpiVag-mpi-50-50 0 0 1 1 4 0 0 0 0 0 0 0 0 0 0
2138 3 7mzk run-af2abl-CDR-EpiVag-AA-mpi-50-50 0 0 0 2 4 0 0 0 0 0 0 0 0 0 0
2139 3 7mzk run-af2af2-CDR-EpiVag-mpi-50-50 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0
2140 3 7mzk run-af2ens-Para-Epi-mpi-50-50 0 1 3 9 24 0 0 1 2 5 0 0 0 0 0
2141 3 7shz run-af2ensnoaf2-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
2142 3 7shz run-af2ig-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2143 3 7shz run-af2ab-CDR-EpiVag-mpi-50-50 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
2144 3 7shz run-abl-Para-Epi-mpi-50-50 1 5 10 20 32 0 0 0 0 0 0 0 0 0 0
2145 3 7shz run-af2af2-Para-Epi-mpi-50-50 1 4 9 14 23 0 0 0 1 2 0 0 0 0 0
2146 3 7shz run-ens-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2147 3 7shz run-ensnoaf2-CDR-EpiVag-AA-mpi-50-50 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0
2148 3 7shz run-abl-CDR-EpiVag-AA-mpi-50-50 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0
2149 3 7shz run-abens-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
2150 3 7shz run-ig-CDR-EpiVag-AA-mpi-50-50 0 1 3 4 8 0 0 0 0 0 0 0 0 0 0
2151 3 7shz run-af2ig-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2152 3 7shz run-af2af2-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2153 3 7shz run-af2abens-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2154 3 7shz run-af2ig-Para-Epi-mpi-50-50 1 3 4 5 7 0 0 0 0 0 0 0 0 0 0
2155 3 7shz run-af2ab-Para-Epi-mpi-50-50 1 3 4 9 21 0 0 0 0 0 0 0 0 0 0
2156 3 7shz run-ens-Para-Epi-mpi-50-50 1 5 9 18 29 0 0 0 5 5 0 0 0 0 0
2157 3 7shz run-ensnoaf2-Para-Epi-mpi-50-50 1 5 9 19 32 0 0 0 0 0 0 0 0 0 0
2158 3 7shz run-af2-Para-Epi-mpi-50-50 1 5 10 20 30 0 4 7 14 16 0 0 0 0 0
2159 3 7shz run-af2abl-Para-Epi-mpi-50-50 0 3 4 7 16 0 0 0 0 0 0 0 0 0 0
2160 3 7shz run-af2ensnoaf2-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2161 3 7shz run-af2-CDR-EpiVag-mpi-50-50 0 1 2 2 2 0 1 2 2 2 0 0 0 0 0
2162 3 7shz run-af2ensnoaf2-Para-Epi-mpi-50-50 1 4 6 8 15 0 0 0 0 0 0 0 0 0 0
2163 3 7shz run-af2abens-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2164 3 7shz run-ens-CDR-EpiVag-mpi-50-50 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0
2165 3 7shz run-af2ab-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2166 3 7shz run-abens-CDR-EpiVag-mpi-50-50 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
2167 3 7shz run-ab-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
2168 3 7shz run-abens-Para-Epi-mpi-50-50 1 5 10 19 33 0 0 0 0 0 0 0 0 0 0
2169 3 7shz run-abl-CDR-EpiVag-mpi-50-50 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
2170 3 7shz run-ensnoaf2-CDR-EpiVag-mpi-50-50 0 1 1 1 2 0 0 0 0 0 0 0 0 0 0
2171 3 7shz run-ig-Para-Epi-mpi-50-50 1 5 9 15 25 0 0 0 0 0 0 0 0 0 0
2172 3 7shz run-af2ens-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2173 3 7shz run-ab-Para-Epi-mpi-50-50 0 4 8 15 24 0 0 0 0 0 0 0 0 0 0
2174 3 7shz run-af2abl-CDR-EpiVag-mpi-50-50 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
2175 3 7shz run-af2abens-Para-Epi-mpi-50-50 1 3 6 10 16 0 0 0 0 0 0 0 0 0 0
2176 3 7shz run-ig-CDR-EpiVag-mpi-50-50 0 0 2 3 4 0 0 0 0 0 0 0 0 0 0
2177 3 7shz run-af2ens-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2178 3 7shz run-af2-CDR-EpiVag-AA-mpi-50-50 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0
2179 3 7shz run-ab-CDR-EpiVag-mpi-50-50 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
2180 3 7shz run-af2abl-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2181 3 7shz run-af2af2-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2182 3 7shz run-af2ens-Para-Epi-mpi-50-50 1 4 5 10 18 0 0 0 0 0 0 0 0 0 0
2183 3 7r89 run-af2ensnoaf2-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
2184 3 7r89 run-af2ig-CDR-EpiVag-mpi-50-50 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
2185 3 7r89 run-af2ab-CDR-EpiVag-mpi-50-50 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0
2186 3 7r89 run-abl-Para-Epi-mpi-50-50 0 2 5 14 27 0 2 4 10 17 0 0 0 0 0
2187 3 7r89 run-af2af2-Para-Epi-mpi-50-50 0 1 4 8 12 0 0 0 0 0 0 0 0 0 0
2188 3 7r89 run-ens-CDR-EpiVag-AA-mpi-50-50 0 3 3 8 15 0 0 0 0 0 0 0 0 0 0
2189 3 7r89 run-ensnoaf2-CDR-EpiVag-AA-mpi-50-50 0 3 4 7 14 0 0 0 0 0 0 0 0 0 0
2190 3 7r89 run-abl-CDR-EpiVag-AA-mpi-50-50 0 0 1 4 13 0 0 0 0 1 0 0 0 0 0
2191 3 7r89 run-abens-CDR-EpiVag-AA-mpi-50-50 0 0 3 6 13 0 0 0 1 1 0 0 0 0 0
2192 3 7r89 run-ig-CDR-EpiVag-AA-mpi-50-50 0 1 2 8 12 0 0 0 0 1 0 0 0 0 0
2193 3 7r89 run-af2ig-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2194 3 7r89 run-af2af2-CDR-EpiVag-AA-mpi-50-50 0 0 1 2 5 0 0 0 0 0 0 0 0 0 0
2195 3 7r89 run-af2abens-CDR-EpiVag-AA-mpi-50-50 0 0 0 2 9 0 0 0 0 0 0 0 0 0 0
2196 3 7r89 run-af2ig-Para-Epi-mpi-50-50 0 1 3 4 8 0 0 0 0 0 0 0 0 0 0
2197 3 7r89 run-af2ab-Para-Epi-mpi-50-50 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0
2198 3 7r89 run-ens-Para-Epi-mpi-50-50 0 1 4 10 21 0 0 2 6 10 0 0 0 0 0
2199 3 7r89 run-ensnoaf2-Para-Epi-mpi-50-50 0 1 3 11 18 0 0 0 5 8 0 0 0 0 0
2200 3 7r89 run-af2-Para-Epi-mpi-50-50 0 0 2 8 22 0 0 1 3 6 0 0 0 0 0
2201 3 7r89 run-af2abl-Para-Epi-mpi-50-50 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0
2202 3 7r89 run-af2ensnoaf2-CDR-EpiVag-mpi-50-50 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
2203 3 7r89 run-af2-CDR-EpiVag-mpi-50-50 0 1 2 5 9 0 0 0 0 0 0 0 0 0 0
2204 3 7r89 run-af2ensnoaf2-Para-Epi-mpi-50-50 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0
2205 3 7r89 run-af2abens-CDR-EpiVag-mpi-50-50 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
2206 3 7r89 run-ens-CDR-EpiVag-mpi-50-50 0 1 3 5 8 0 0 0 0 0 0 0 0 0 0
2207 3 7r89 run-af2ab-CDR-EpiVag-AA-mpi-50-50 0 0 0 1 6 0 0 0 0 0 0 0 0 0 0
2208 3 7r89 run-abens-CDR-EpiVag-mpi-50-50 0 0 1 3 9 0 0 0 0 0 0 0 0 0 0
2209 3 7r89 run-ab-CDR-EpiVag-AA-mpi-50-50 0 2 4 6 12 0 1 1 1 1 0 0 0 0 0
2210 3 7r89 run-abens-Para-Epi-mpi-50-50 1 4 7 13 21 1 3 6 8 14 0 0 0 0 0
2211 3 7r89 run-abl-CDR-EpiVag-mpi-50-50 0 0 2 5 17 0 0 0 0 1 0 0 0 0 0
2212 3 7r89 run-ensnoaf2-CDR-EpiVag-mpi-50-50 0 2 2 4 6 0 0 0 0 0 0 0 0 0 0
2213 3 7r89 run-ig-Para-Epi-mpi-50-50 0 2 4 10 16 0 0 1 2 4 0 0 0 0 0
2214 3 7r89 run-af2ens-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0
2215 3 7r89 run-ab-Para-Epi-mpi-50-50 1 4 9 14 28 1 3 7 11 18 0 0 0 0 0
2216 3 7r89 run-af2abl-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2217 3 7r89 run-af2abens-Para-Epi-mpi-50-50 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0
2218 3 7r89 run-ig-CDR-EpiVag-mpi-50-50 0 3 4 4 7 0 0 0 0 0 0 0 0 0 0
2219 3 7r89 run-af2ens-CDR-EpiVag-mpi-50-50 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0
2220 3 7r89 run-af2-CDR-EpiVag-AA-mpi-50-50 0 3 5 9 18 0 0 0 0 0 0 0 0 0 0
2221 3 7r89 run-ab-CDR-EpiVag-mpi-50-50 0 2 5 7 9 0 0 1 1 1 0 0 0 0 0
2222 3 7r89 run-af2abl-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0
2223 3 7r89 run-af2af2-CDR-EpiVag-mpi-50-50 0 3 3 4 4 0 0 0 0 0 0 0 0 0 0
2224 3 7r89 run-af2ens-Para-Epi-mpi-50-50 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0
2225 3 7lfa run-af2ensnoaf2-CDR-EpiVag-AA-mpi-50-50 0 0 1 2 7 0 0 0 0 0 0 0 0 0 0
2226 3 7lfa run-af2ig-CDR-EpiVag-mpi-50-50 0 0 0 3 5 0 0 0 0 0 0 0 0 0 0
2227 3 7lfa run-af2ab-CDR-EpiVag-mpi-50-50 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0
2228 3 7lfa run-abl-Para-Epi-mpi-50-50 1 5 10 18 38 1 5 10 15 20 0 0 0 1 1
2229 3 7lfa run-af2af2-Para-Epi-mpi-50-50 1 2 2 2 3 0 0 0 0 0 0 0 0 0 0
2230 3 7lfa run-ens-CDR-EpiVag-AA-mpi-50-50 1 4 6 9 19 1 3 5 7 12 0 0 0 0 0
2231 3 7lfa run-ensnoaf2-CDR-EpiVag-AA-mpi-50-50 0 2 3 9 19 0 1 2 6 11 0 0 0 0 0
2232 3 7lfa run-abl-CDR-EpiVag-AA-mpi-50-50 0 0 0 3 12 0 0 0 3 4 0 0 0 0 0
2233 3 7lfa run-abens-CDR-EpiVag-AA-mpi-50-50 1 5 10 19 36 1 5 10 18 27 0 0 0 5 5
2234 3 7lfa run-ig-CDR-EpiVag-AA-mpi-50-50 0 3 6 10 18 0 2 3 5 8 0 0 0 0 0
2235 3 7lfa run-af2ig-CDR-EpiVag-AA-mpi-50-50 0 1 2 4 6 0 0 0 0 0 0 0 0 0 0
2236 3 7lfa run-af2af2-CDR-EpiVag-AA-mpi-50-50 0 1 3 4 8 0 0 0 0 0 0 0 0 0 0
2237 3 7lfa run-af2abens-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
2238 3 7lfa run-af2ig-Para-Epi-mpi-50-50 0 2 6 9 13 0 0 0 0 0 0 0 0 0 0
2239 3 7lfa run-af2ab-Para-Epi-mpi-50-50 0 0 1 2 3 0 0 0 0 0 0 0 0 0 0
2240 3 7lfa run-ens-Para-Epi-mpi-50-50 1 4 9 19 41 1 4 9 18 32 0 0 0 4 7
2241 3 7lfa run-ensnoaf2-Para-Epi-mpi-50-50 1 5 10 20 40 1 4 9 18 30 0 1 3 7 9
2242 3 7lfa run-af2-Para-Epi-mpi-50-50 1 5 10 19 37 1 5 10 19 35 0 1 1 1 1
2243 3 7lfa run-af2abl-Para-Epi-mpi-50-50 0 0 2 5 9 0 0 0 0 0 0 0 0 0 0
2244 3 7lfa run-af2ensnoaf2-CDR-EpiVag-mpi-50-50 0 0 0 3 6 0 0 0 0 0 0 0 0 0 0
2245 3 7lfa run-af2-CDR-EpiVag-mpi-50-50 1 3 7 12 14 1 3 6 10 10 0 0 0 0 0
2246 3 7lfa run-af2ensnoaf2-Para-Epi-mpi-50-50 0 0 0 4 5 0 0 0 0 0 0 0 0 0 0
2247 3 7lfa run-af2abens-CDR-EpiVag-mpi-50-50 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0
2248 3 7lfa run-ens-CDR-EpiVag-mpi-50-50 0 3 5 9 16 0 2 3 7 9 0 0 0 0 0
2249 3 7lfa run-af2ab-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
2250 3 7lfa run-abens-CDR-EpiVag-mpi-50-50 1 5 9 19 29 1 4 8 16 23 0 1 3 4 4
2251 3 7lfa run-ab-CDR-EpiVag-AA-mpi-50-50 1 5 8 16 25 1 5 8 16 24 0 1 1 1 4
2252 3 7lfa run-abens-Para-Epi-mpi-50-50 1 5 10 19 41 1 5 10 18 40 1 5 6 8 14
2253 3 7lfa run-abl-CDR-EpiVag-mpi-50-50 0 0 1 2 13 0 0 0 0 0 0 0 0 0 0
2254 3 7lfa run-ensnoaf2-CDR-EpiVag-mpi-50-50 0 4 7 11 23 0 2 5 8 12 0 0 0 0 0
2255 3 7lfa run-ig-Para-Epi-mpi-50-50 1 5 10 20 34 0 2 6 12 19 0 0 0 0 0
2256 3 7lfa run-af2ens-CDR-EpiVag-AA-mpi-50-50 0 0 1 2 6 0 0 0 0 0 0 0 0 0 0
2257 3 7lfa run-ab-Para-Epi-mpi-50-50 1 5 10 19 42 1 5 10 19 38 1 3 7 13 25
2258 3 7lfa run-af2abl-CDR-EpiVag-mpi-50-50 0 0 0 3 8 0 0 0 0 0 0 0 0 0 0
2259 3 7lfa run-af2abens-Para-Epi-mpi-50-50 0 0 2 3 8 0 0 0 0 0 0 0 0 0 0
2260 3 7lfa run-ig-CDR-EpiVag-mpi-50-50 1 3 8 14 21 0 1 3 5 7 0 0 0 0 0
2261 3 7lfa run-af2ens-CDR-EpiVag-mpi-50-50 0 0 1 4 7 0 0 0 0 0 0 0 0 0 0
2262 3 7lfa run-af2-CDR-EpiVag-AA-mpi-50-50 1 4 8 12 15 1 4 6 10 12 0 0 0 0 0
2263 3 7lfa run-ab-CDR-EpiVag-mpi-50-50 1 5 10 20 30 1 5 10 20 30 0 3 3 8 10
2264 3 7lfa run-af2abl-CDR-EpiVag-AA-mpi-50-50 0 1 3 5 11 0 0 0 0 0 0 0 0 0 0
2265 3 7lfa run-af2af2-CDR-EpiVag-mpi-50-50 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0
2266 3 7lfa run-af2ens-Para-Epi-mpi-50-50 0 0 2 4 4 0 0 0 0 0 0 0 0 0 0
2267 3 7kyo run-af2ensnoaf2-CDR-EpiVag-AA-mpi-50-50 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0
2268 3 7kyo run-af2ig-CDR-EpiVag-mpi-50-50 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
2269 3 7kyo run-af2ab-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2270 3 7kyo run-abl-Para-Epi-mpi-50-50 1 5 9 17 22 0 0 0 1 2 0 0 0 0 0
2271 3 7kyo run-af2af2-Para-Epi-mpi-50-50 0 4 8 13 16 0 1 4 6 6 0 0 0 0 0
2272 3 7kyo run-ens-CDR-EpiVag-AA-mpi-50-50 1 3 4 5 7 0 0 0 0 0 0 0 0 0 0
2273 3 7kyo run-ensnoaf2-CDR-EpiVag-AA-mpi-50-50 1 3 4 4 6 0 0 0 0 0 0 0 0 0 0
2274 3 7kyo run-abl-CDR-EpiVag-AA-mpi-50-50 1 4 5 6 6 0 0 0 0 0 0 0 0 0 0
2275 3 7kyo run-abens-CDR-EpiVag-AA-mpi-50-50 1 3 3 3 3 0 0 0 0 0 0 0 0 0 0
2276 3 7kyo run-ig-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
2277 3 7kyo run-af2ig-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2278 3 7kyo run-af2af2-CDR-EpiVag-AA-mpi-50-50 0 2 3 6 8 0 0 0 0 0 0 0 0 0 0
2279 3 7kyo run-af2abens-CDR-EpiVag-AA-mpi-50-50 1 1 1 1 2 1 1 1 1 1 0 0 0 0 0
2280 3 7kyo run-af2ig-Para-Epi-mpi-50-50 0 0 0 3 8 0 0 0 0 0 0 0 0 0 0
2281 3 7kyo run-af2ab-Para-Epi-mpi-50-50 1 1 3 3 7 1 1 2 2 3 0 0 0 0 0
2282 3 7kyo run-ens-Para-Epi-mpi-50-50 0 2 6 7 12 0 1 2 2 2 0 0 0 0 0
2283 3 7kyo run-ensnoaf2-Para-Epi-mpi-50-50 0 3 6 10 14 0 3 3 3 3 0 0 0 0 0
2284 3 7kyo run-af2-Para-Epi-mpi-50-50 1 4 6 8 11 0 0 1 1 1 0 0 0 0 0
2285 3 7kyo run-af2abl-Para-Epi-mpi-50-50 0 1 2 2 9 0 0 0 0 1 0 0 0 0 0
2286 3 7kyo run-af2ensnoaf2-CDR-EpiVag-mpi-50-50 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
2287 3 7kyo run-af2-CDR-EpiVag-mpi-50-50 1 2 3 3 3 0 0 0 0 0 0 0 0 0 0
2288 3 7kyo run-af2ensnoaf2-Para-Epi-mpi-50-50 0 1 2 4 10 0 0 1 1 1 0 0 0 0 0
2289 3 7kyo run-af2abens-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2290 3 7kyo run-ens-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2291 3 7kyo run-af2ab-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
2292 3 7kyo run-abens-CDR-EpiVag-mpi-50-50 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0
2293 3 7kyo run-ab-CDR-EpiVag-AA-mpi-50-50 0 2 2 2 3 0 0 0 0 0 0 0 0 0 0
2294 3 7kyo run-abens-Para-Epi-mpi-50-50 1 5 9 17 25 1 5 7 14 18 0 0 0 0 0
2295 3 7kyo run-abl-CDR-EpiVag-mpi-50-50 0 2 2 3 3 0 0 0 0 0 0 0 0 0 0
2296 3 7kyo run-ensnoaf2-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2297 3 7kyo run-ig-Para-Epi-mpi-50-50 0 0 1 2 5 0 0 0 0 0 0 0 0 0 0
2298 3 7kyo run-af2ens-CDR-EpiVag-AA-mpi-50-50 0 0 1 2 5 0 0 0 0 0 0 0 0 0 0
2299 3 7kyo run-ab-Para-Epi-mpi-50-50 1 3 7 11 14 1 2 4 8 8 0 0 0 0 0
2300 3 7kyo run-af2abl-CDR-EpiVag-mpi-50-50 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
2301 3 7kyo run-af2abens-Para-Epi-mpi-50-50 1 3 6 10 17 0 2 5 6 10 0 0 0 0 0
2302 3 7kyo run-ig-CDR-EpiVag-mpi-50-50 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0
2303 3 7kyo run-af2ens-CDR-EpiVag-mpi-50-50 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
2304 3 7kyo run-af2-CDR-EpiVag-AA-mpi-50-50 0 2 3 5 5 0 0 0 0 0 0 0 0 0 0
2305 3 7kyo run-ab-CDR-EpiVag-mpi-50-50 0 0 1 1 1 0 0 1 1 1 0 0 0 0 0
2306 3 7kyo run-af2abl-CDR-EpiVag-AA-mpi-50-50 0 1 3 4 4 0 0 1 1 1 0 0 0 0 0
2307 3 7kyo run-af2af2-CDR-EpiVag-mpi-50-50 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0
2308 3 7kyo run-af2ens-Para-Epi-mpi-50-50 0 1 2 6 12 0 1 1 1 2 0 0 0 0 0
2309 3 7o52 run-af2ensnoaf2-CDR-EpiVag-AA-mpi-50-50 0 1 2 2 2 0 0 0 0 0 0 0 0 0 0
2310 3 7o52 run-af2ig-CDR-EpiVag-mpi-50-50 0 0 1 1 2 0 0 0 0 0 0 0 0 0 0
2311 3 7o52 run-af2ab-CDR-EpiVag-mpi-50-50 1 2 2 2 2 1 2 2 2 2 1 1 1 1 1
2312 3 7o52 run-abl-Para-Epi-mpi-50-50 1 5 9 9 15 1 4 6 6 6 0 0 0 0 0
2313 3 7o52 run-af2af2-Para-Epi-mpi-50-50 1 4 7 14 19 1 4 7 9 9 0 0 0 0 0
2314 3 7o52 run-ens-CDR-EpiVag-AA-mpi-50-50 1 2 2 3 4 0 1 1 1 1 0 0 0 0 0
2315 3 7o52 run-ensnoaf2-CDR-EpiVag-AA-mpi-50-50 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0
2316 3 7o52 run-abl-CDR-EpiVag-AA-mpi-50-50 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0
2317 3 7o52 run-abens-CDR-EpiVag-AA-mpi-50-50 1 3 3 3 6 0 2 2 2 2 0 0 0 0 0
2318 3 7o52 run-ig-CDR-EpiVag-AA-mpi-50-50 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0
2319 3 7o52 run-af2ig-CDR-EpiVag-AA-mpi-50-50 1 1 2 2 2 0 0 0 0 0 0 0 0 0 0
2320 3 7o52 run-af2af2-CDR-EpiVag-AA-mpi-50-50 0 0 2 2 2 0 0 0 0 0 0 0 0 0 0
2321 3 7o52 run-af2abens-CDR-EpiVag-AA-mpi-50-50 1 1 1 1 2 1 1 1 1 1 0 0 0 0 0
2322 3 7o52 run-af2ig-Para-Epi-mpi-50-50 1 2 5 9 13 0 0 0 0 0 0 0 0 0 0
2323 3 7o52 run-af2ab-Para-Epi-mpi-50-50 1 5 10 18 21 1 5 10 16 16 1 5 8 9 9
2324 3 7o52 run-ens-Para-Epi-mpi-50-50 1 4 8 10 15 1 3 5 5 6 0 1 2 2 2
2325 3 7o52 run-ensnoaf2-Para-Epi-mpi-50-50 1 5 8 10 13 1 4 6 7 7 0 1 2 2 2
2326 3 7o52 run-af2-Para-Epi-mpi-50-50 1 4 7 9 19 1 4 6 6 6 0 1 1 1 1
2327 3 7o52 run-af2abl-Para-Epi-mpi-50-50 1 5 9 10 11 1 1 3 3 3 0 0 0 0 0
2328 3 7o52 run-af2ensnoaf2-CDR-EpiVag-mpi-50-50 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0
2329 3 7o52 run-af2-CDR-EpiVag-mpi-50-50 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
2330 3 7o52 run-af2ensnoaf2-Para-Epi-mpi-50-50 1 5 5 7 9 1 4 4 5 6 1 1 1 1 1
2331 3 7o52 run-af2abens-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2332 3 7o52 run-ens-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2333 3 7o52 run-af2ab-CDR-EpiVag-AA-mpi-50-50 1 1 2 3 3 1 1 1 1 1 1 1 1 1 1
2334 3 7o52 run-abens-CDR-EpiVag-mpi-50-50 1 2 2 2 3 0 1 1 1 1 0 0 0 0 0
2335 3 7o52 run-ab-CDR-EpiVag-AA-mpi-50-50 1 4 4 6 7 1 4 4 4 4 0 1 1 1 1
2336 3 7o52 run-abens-Para-Epi-mpi-50-50 1 5 10 11 12 1 5 10 11 11 0 1 2 2 2
2337 3 7o52 run-abl-CDR-EpiVag-mpi-50-50 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0
2338 3 7o52 run-ensnoaf2-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2339 3 7o52 run-ig-Para-Epi-mpi-50-50 0 0 1 3 6 0 0 0 0 0 0 0 0 0 0
2340 3 7o52 run-af2ens-CDR-EpiVag-AA-mpi-50-50 1 3 5 5 5 1 1 1 1 1 0 0 0 0 0
2341 3 7o52 run-ab-Para-Epi-mpi-50-50 1 5 8 13 15 1 5 7 8 8 1 5 6 6 6
